title,url,status,source_field,source_file
"""New: Vineyard App Camp""",,MISSING,,extracted_stuyvesant_opportunities.json
"""New: College Passport at University Settlement: Intro to Calculus""","https://forms.gle/aq6jWNgj58ABU9Ff9""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: MehtA+ AI/Machine Learning Research Bootcamp""","https://mehtaplustutoring.com/ai-ml-research-bootcamp-""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: DigiPen Academy Virtual in Game Design, Programming, & Music""",,MISSING,,extracted_stuyvesant_opportunities.json
"""New: Summer Shakespeare Theater Program""","https://docs.google.com/forms/d/e/1FAIpQLSf-""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: New York Theater Workshop Mind the Gap""","https://www.tdf.org/school-and-community-programs/tdf-education-""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: The Stuck at the Prom Contest""","https://www.house.gov/educators-and-students/congressional-art-competition""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Bank of Hope - Hope Scholarship Foundation""","https://www.bankofhope.com/hope-scholarship""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Pasta Rose Scholarship""","https://bold.org/scholarships/by-demographics/minorities/immigrants-""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Deadline Approaching: Teen Night: Cosmic Cowboy""",,MISSING,,extracted_stuyvesant_opportunities.json
"""New: Event Approaching: Arts Connection Pizza and a Movie Night (PAAM)""","https://www.eventbrite.com/e/biannual-open-lab-tickets-1343032318819?aff=erelexpmlt""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Columbia University Academic Year Weekend Program""",,MISSING,,extracted_stuyvesant_opportunities.json
"""New: For a list of Fall 2025 College Now programs at campuses around the city,""","https://academies.hsa.net/pages/virtual""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Tomorrow’s Business Leaders Summer Program""",,MISSING,,extracted_stuyvesant_opportunities.json
"""New: Jane Street INSIGHT Business Program""","https://khanstutorial.com/careers/""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Study Buddies Connect Summer Volunteering""",,MISSING,,extracted_stuyvesant_opportunities.json
"""New: GeneraBridge Volunteering Opportunity""","https://www.nycservice.org/youth-action-month""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Windows on Williams (WOW): Visit to Williams College""","https://a-p-e-x-ny.my.site.com/forms/s/student-application/""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Priority Deadline Approaching:""","https://apexforyouth.org/nvmp/""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Yale Undergraduate Moot Court 2025 Summer Legal Scholars Program""",,MISSING,,extracted_stuyvesant_opportunities.json
"""New: NYC Youth Food Advocates""",,MISSING,,extracted_stuyvesant_opportunities.json
"""New: City Council Candidate Internship""","https://nysm.nysed.gov/historymonth""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Summer Arts Dorill Program""",,MISSING,,extracted_stuyvesant_opportunities.json
"""New: School of Visual Arts Pre-College Program""","https://www.moma.org/calendar/events/10559""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Event Approaching: Metropolitan Museum: Teens Take the Met!""",,MISSING,,extracted_stuyvesant_opportunities.json
"""New: Deadline Approaching: UCLA Game Lab High School Summer Institute""","https://summer.ucla.edu/program/game-lab-summer-institute/""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Girls Who Code Summer Immersion Program Waitlist""","https://momath.org/math-gym/""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Bronx Health Prospects 2025-2026 Medical Program""",,MISSING,,extracted_stuyvesant_opportunities.json
"""New: Deadline Approaching: Behind the Curtain: Technical & Design Careers""","https://fs22.formsite.com/nycc/uafg5cokbb/index""",FINE,link,extracted_stuyvesant_opportunities.json
"""New:""",,MISSING,,extracted_stuyvesant_opportunities.json
"""New: Naval Horizons Essay Contest""","https://www.navalhorizons.us/""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Breakthrough Junior Challenge Video Contest""",,MISSING,,extracted_stuyvesant_opportunities.json
"""New: Young Artists and Writers Summer Workshops (YAWP)""","https://www.tdf.org/school-and-community-programs/tdf-education-""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Naval Horizons Essay Contest""","https://www.navalhorizons.us/""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Breakthrough Junior Challenge Video Contest""","https://www.house.gov/educators-and-students/congressional-art-competition""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Transportation YOU High School Scholarship""","https://bold.org/scholarships/by-demographics/minorities/immigrants-""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Event Approaching: Brooklyn Community Board 9 Youth Job Fair""",,MISSING,,extracted_stuyvesant_opportunities.json
"""New: Event Approaching: Let Me Finish! Girls Write Now Voices of Comedy""","https://girlswritenow.org/event/june8-special-event/""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Girls Write Now Salon Series - Writing the Places That Save Us""","https://girlswritenow.org/event/june20salon/""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: NYPL Anti Prom Event""","https://www.eventbrite.com/e/manhattan-anti-prom-tickets-""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Planet Fitness High School Summer Pass""","https://docs.google.com/forms/d/e/1FAIpQLSe1ZZOJdfdVAwjNl98r06ughwaMcwduBhl4-""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Program Dates Approaching: Vogue Summer School""","https://www.voguesummerschool.com/""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Program Dates Approaching:""",,MISSING,,extracted_stuyvesant_opportunities.json
"""New: LVC Summer One-Week Actuarial Science Camp""","https://academies.hsa.net/pages/virtual""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Deadline Approaching: Jane Street WISE Program""","https://www.janestreet.com/apply-wise-nyc/""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: The Knowledge Society (TKS) Innovation Program""","https://drive.google.com/file/d/1P3iu-GBSTQD30uy7csP89ul_qAlYB6fd/view?usp=sharing""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Smarts4Hearts""","https://www.nycservice.org/youth-action-month""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Deadline Approaching: Senior Summer Success Camp""",,MISSING,,extracted_stuyvesant_opportunities.json
"""New: RNH College Directions Summer Bridge Program""","http://docs.google.com/forms/d/e/1FAIpQLSfMDxAjgC656AC0s0ku6dJ80ExFt3SzehFK9v-""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Harvey Mudd College’s Fall FAST Fly-In Program""","https://connect.hmc.edu/register/2025FASTAppz""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: University of Massachusetts/Amherst College Prep Workshops""","https://a-p-e-x-ny.my.site.com/forms/s/student-application/""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Student Historian Internship 2025-2026 Program""","https://nysm.nysed.gov/historymonth""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Deadline Approaching: New York Film Academy Summer Camps""","https://www.teenlife.com/guide-to-performing-visual-arts-colleges/""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Summer Sports Instructional Programs""",,MISSING,,extracted_stuyvesant_opportunities.json
"""New: The New York Academy of Sciences Junior Academy""","https://gsa.smapply.io/prog/student_programs_/""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: SUNY Purchase Summer Tech Camp""",,MISSING,,extracted_stuyvesant_opportunities.json
"""New: LVC Summer One-Week Actuarial Science Camp""","https://portal.lvc.edu/mylvc/apps/actuarial-science/""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Hack Club Athena Award""","https://athena.hackclub.com/""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: First Session Approaching:""","https://momath.org/math-gym/""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Cosmetic Science and Formulation Design Summer Camp""",,MISSING,,extracted_stuyvesant_opportunities.json
"""New: Program Dates Approaching:""",,MISSING,,extracted_stuyvesant_opportunities.json
"""New: Event Approaching: Let Me Finish! Girls Write Now Voices of Comedy""",,MISSING,,extracted_stuyvesant_opportunities.json
"""New: Girls Write Now Salon Series - Writing the Places That Save Us""","https://www.house.gov/educators-and-students/congressional-art-competition""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Final Education PSA Scholarship""","https://bold.org/scholarships/by-demographics/minorities/immigrants-""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Event Approaching: Saturday Science: Fish Migration Day""","https://riversideparknyc.org/event/world-fish-migration-day-3/""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Event Approaching: Saturday Science: Manhattanville Community Day""","https://www.planetfitness.com/summerpass""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: City Tech Bridging the Gap (BTG)/ STEP Program""","https://www.citytech.cuny.edu/btg-""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Hudson Valley Community College Summer Classes""",,MISSING,,extracted_stuyvesant_opportunities.json
"""New: Fusion Academy""","https://www.nationalhistoryacademy.org/the-academy/rising-10th-""",FINE,link,extracted_stuyvesant_opportunities.json
"""New:""",,MISSING,,extracted_stuyvesant_opportunities.json
"""New: The New York Public Interest Research Group (NYPIRG) Climate""","https://www.nypirg.org/outreach/""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Hofstra University PreCollegiate Career Discovery Program""",,MISSING,,extracted_stuyvesant_opportunities.json
"""New: InvestIn Career Education Programs""",,MISSING,,extracted_stuyvesant_opportunities.json
"""New: West Side Campaign Against Hunger Volunteering""","https://a-p-e-x-ny.my.site.com/forms/s/student-application/""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: FXB Climate Advocates Summer Program""",,MISSING,,extracted_stuyvesant_opportunities.json
"""New: Keith Power for Manhattan Borough President Fellowship Program""",,MISSING,,extracted_stuyvesant_opportunities.json
"""New: Alvin Bragg for Manhattan District Attorney Campaign Internship""","https://apply.interfolio.com/168254""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: The Putney School Summer Arts Program""","https://www.teenlife.com/guide-to-performing-visual-arts-colleges/""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: FXB Climate Advocates Summer Program""","https://joyofcoding.eecs.umich.edu/apply/""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Drexel University Digital Development Camp""",,MISSING,,extracted_stuyvesant_opportunities.json
"""New: Preludes Summer Teen Musical Theater Intensive""",,MISSING,,extracted_stuyvesant_opportunities.json
"""New: Usdan Summer Camp Programs""","https://www.wtsinternational.org/chapters/greater-new-york/scholarships""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Queens Public Library Intro to Podcasting for Teens""","https://www.queenslibrary.org/calendar/intro-to-podcasting-for-teens/013427-0325""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Pioneer Academics 4th Annual Co-Curricular Summit""","https://summit.pioneeracademics.com/en/registration-""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Bike New York Summer Program""","https://academies.hsa.net/pages/virtual""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: World Series of Innovation Entrepreneurial Challenge""","https://innovation.nfte.com/how-to-""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Mapt Content Development Internship""","https://khanstutorial.com/careers/""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Deadline Approaching:""","https://www.nycservice.org/youth-action-month""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Camp College""",,MISSING,,extracted_stuyvesant_opportunities.json
"""New: Mandatory Information Sessions Approaching: College Explorers Program""","https://a-p-e-x-ny.my.site.com/forms/s/student-application/""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Deadline Approaching:""",,MISSING,,extracted_stuyvesant_opportunities.json
"""New: Debate League Summer Camp""","https://www.brooklyndebateleague.org/summer-camp""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Queens Public Library Intro to Podcasting for Teens""","https://www.teenlife.com/guide-to-performing-visual-arts-colleges/""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Rooted in the City Internship""",,MISSING,,extracted_stuyvesant_opportunities.json
"""New: Pioneer Academics 4th Annual Co-Curricular Summit""","https://summit.pioneeracademics.com/en/registration-""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Deadline Approaching: Lucid AI Academy Application""","https://tally.so/r/mOjYzA""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Cyber-AI Investigation Camp""","https://portal.lvc.edu/mylvc/apps/actuarial-science/""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Program Date Approaching:""",,MISSING,,extracted_stuyvesant_opportunities.json
"""New: Deadline Approaching:""","https://www.tdf.org/school-and-community-programs/tdf-education-""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: World Series of Innovation Entrepreneurial Challenge""","https://www.house.gov/educators-and-students/congressional-art-competition""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Ronald V. Dellums Memorial SMART Scholarship""","https://bold.org/scholarships/by-demographics/minorities/immigrants-""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Event Approaching: Columbia STEM QUEST Free Event""",,MISSING,,extracted_stuyvesant_opportunities.json
"""New: Event Approaching:""","https://web.cvent.com/event/1435e74f-316d-4110-a957-""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Stonybrook University - Japanese Pop Culture: A Window into Society,""",,MISSING,,extracted_stuyvesant_opportunities.json
"""New: The Science of Well-Being for Teens Course @ Yale University""","https://academies.hsa.net/pages/virtual""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Wharton Global High School Investment Competition""","https://innovation.nfte.com/how-to-""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: South Street Seaport Museum Volunteering""","https://www.nycservice.org/youth-action-month""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Harvey Mudd College’s Fall FAST Fly-In Program""","https://connect.hmc.edu/register/2025FASTAppz""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: University of Massachusetts/Amherst College Prep Workshops""","https://drive.google.com/file/d/1Hhq167D599BqAvsC1j-""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: The Voice of Democracy Audio-Essay Contest""","https://www.werhize.org/""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Parsons Summer Academy""",,MISSING,,extracted_stuyvesant_opportunities.json
"""New: Discover Your City with Culture Pass""","https://www.teenlife.com/guide-to-performing-visual-arts-colleges/""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Hudson River Park Science Leadership Program: Fall Term""","https://www.greenschoolsalliance.org/students-sc3""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Event Approaching: Columbia STEM QUEST Free Event""","https://www.vagelos.columbia.edu/education/academic-programs/educational-""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Clear Direction STEM Mentoring Program""",,MISSING,,extracted_stuyvesant_opportunities.json
"""New: Hudson River Park Science Leadership Program: Fall Term""","https://docs.google.com/forms/d/1YE4gNSoHdPlvyho3d8F1ulZ3iuedUWLPNk""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Congressional App Challenge 2025""",,MISSING,,extracted_stuyvesant_opportunities.json
"""New: Youth Space Organization:""","https://summit.pioneeracademics.com/en/registration-""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Capital One Coders Program""",,MISSING,,extracted_stuyvesant_opportunities.json
"""New: Program Dates Approaching:""","https://web.cvent.com/event/1435e74f-316d-4110-a957-""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Youth Onstage!""",,MISSING,,extracted_stuyvesant_opportunities.json
"""New: Suffolk University Filmmaking Summer Program""","https://www.suffolk.edu/cas/degrees-programs/communication-journalism-and-""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Gotham Writers' """"I'm Obsessed"""" Contest""","http://irttheater.org/programs/westside-experiment/""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Wharton Global High School Investment Competition""","https://globalyouth.wharton.upenn.edu/investment-competition/about/""",FINE,link,extracted_stuyvesant_opportunities.json
"""New: Congressional App Challenge 2025""",,MISSING,,extracted_stuyvesant_opportunities.json
"""New: The Voice of Democracy Audio-Essay Contest""","https://bold.org/scholarships/by-demographics/minorities/immigrants-""",FINE,link,extracted_stuyvesant_opportunities.json
National Summer Program Fair,,MISSING,,invalid-urls-latest.json
Notorious RBG Women of Tomorrow Scholarship,,MISSING,,invalid-urls-latest.json
The Moth High School Programs,,MISSING,,invalid-urls-latest.json
Young Writers' Annual Showcase 2023,,MISSING,,invalid-urls-latest.json
Beaver Works Fall Term Institute Programs,,MISSING,,invalid-urls-latest.json
The Coding School Quantum Computing Course,,MISSING,,invalid-urls-latest.json
YVote Changemaker Institute,,MISSING,,invalid-urls-latest.json
Apex for Youth Volunteering Opportunity,,MISSING,,invalid-urls-latest.json
Free Virtual Summer Cybersecurity Course,,MISSING,,invalid-urls-latest.json
Metropolitan Museum: Teens Take the Met!,,MISSING,,invalid-urls-latest.json
The National Security Language Initiative for Youth (NSLI-Y):,,MISSING,,invalid-urls-latest.json
Alice Tam Tien Campaign for Civil Court,,MISSING,,invalid-urls-latest.json
AAPI-LEAD Youth Conference,,MISSING,,invalid-urls-latest.json
Next Gen Politics Summer Civic Fellowship,,MISSING,,invalid-urls-latest.json
CUNY Explorers Summer Program,,MISSING,,invalid-urls-latest.json
Free Summer SAT Prep Class,,MISSING,,invalid-urls-latest.json
Event Approaching: Queensborough Community College CEWD Seminar:,,MISSING,,invalid-urls-latest.json
"The Lilac, a historic ship docked at Pier 25 just north of the school, welcomes",,MISSING,,invalid-urls-latest.json
First Tech Fund High School Fellowship Program,,MISSING,,invalid-urls-latest.json
Introduction to Physics Summer Class,,MISSING,,invalid-urls-latest.json
MOMA Teens Film Club: “I Saw the TV Glow” Screening,,MISSING,,invalid-urls-latest.json
Unlimited Mix-n-Mingle Math Workshops at MoMath,,MISSING,,invalid-urls-latest.json
SUBMERGE Marine Science Festival,,MISSING,,invalid-urls-latest.json
Jane Austen Society of North America (JASTA) Essay Contest,,MISSING,,invalid-urls-latest.json
92Y Summer Young Writers Workshop,,MISSING,,invalid-urls-latest.json
New: Sound Thinking NYC,,MISSING,,invalid-urls-latest.json
Whitney Museum Youth Insights Arts Careers Summer Program,,MISSING,,invalid-urls-latest.json
Chinatown Community Builders Fellows,,MISSING,,invalid-urls-latest.json
Sadie Nash Leadership Project Summer Institute Program,,MISSING,,invalid-urls-latest.json
Young Adult Service Program 2024 Internship,,MISSING,,invalid-urls-latest.json
DOROT: GENuine Connections,,MISSING,,invalid-urls-latest.json
Margaret Tietz Rehabilitation & Nursing Center Volunteers,,MISSING,,invalid-urls-latest.json
Vogue Summer School,,MISSING,,invalid-urls-latest.json
The School of The New York Times: Summer Academy N.Y.C.,,MISSING,,invalid-urls-latest.json
WIT Summer Entrepreneurship Courses,,MISSING,,invalid-urls-latest.json
Accounting Career Awareness Program,,MISSING,,invalid-urls-latest.json
The Career Opportunities in the Accounting Profession (COAP) Program,,MISSING,,invalid-urls-latest.json
Brown University Pre-College Programs,,MISSING,,invalid-urls-latest.json
College Edge Summer & Fall Sessions Program at,,MISSING,,invalid-urls-latest.json
Deadline Approaching: CCNY Summer 2024 STEM Institute,,MISSING,,invalid-urls-latest.json
MIT AgeLab OMEGA Scholarship,,MISSING,,invalid-urls-latest.json
The Cameron Impact Scholarship,,MISSING,,invalid-urls-latest.json
"Deadline Approaching: Walter A. Hunt, Jr. Architecture Scholarship",,MISSING,,invalid-urls-latest.json
Fingers Comma Toes Writing Contest,,MISSING,,invalid-urls-latest.json
Young Writers Workshop at John Carroll University,,MISSING,,invalid-urls-latest.json
Youth Communication Summer Writing Workshop,,MISSING,,invalid-urls-latest.json
The Animation Project Industry Access Event with Nickelodeon,,MISSING,,invalid-urls-latest.json
NYU CREATE Coding for Game Design High School,,MISSING,,invalid-urls-latest.json
University of Michigan Joy of Coding Course,,MISSING,,invalid-urls-latest.json
OTIS College of Art and Design – Summer of Art 2024,,MISSING,,invalid-urls-latest.json
Amherst College Diversity Open Houses (DIVOH),https://www.amherst.edu/admission,FINE,url,manual-pdf-opportunities.json
Middlebury College Discover Middlebury,https://www.middlebury.edu/admissions,FINE,url,manual-pdf-opportunities.json
Emory University Preview Program,https://apply.emory.edu/discover/visit.html,FINE,url,manual-pdf-opportunities.json
Scripps College Discover Scripps,https://www.scrippscollege.edu/admission,FINE,url,manual-pdf-opportunities.json
Tulane University PreviewTU,https://admission.tulane.edu/visit/preview-tu,FINE,url,manual-pdf-opportunities.json
Bowdoin College Explore Bowdoin,https://www.bowdoin.edu/admissions/visit/explore-bowdoin/,FINE,url,manual-pdf-opportunities.json
Claremont McKenna College Preview Fly-in Program,https://www.cmc.edu/admission/visit/preview-program,FINE,url,manual-pdf-opportunities.json
Carleton College Taste of Carleton (TOC),https://www.carleton.edu/admissions/visit/taste-of-carleton/,FINE,url,manual-pdf-opportunities.json
University of Pennsylvania PEEP,https://www.admissions.upenn.edu/visit/overnight-programs,FINE,url,manual-pdf-opportunities.json
Harvey Mudd College FAST Program,https://www.hmc.edu/admission/visit/fast/,FINE,url,manual-pdf-opportunities.json
Davidson College Access Davidson,https://www.davidson.edu/admission/visit/access-davidson,FINE,url,manual-pdf-opportunities.json
Bates College Prologue to Bates,https://www.bates.edu/admission/visit/prologue/,FINE,url,manual-pdf-opportunities.json
Johns Hopkins University HOME Program,https://apply.jhu.edu/visit/diversity-programs/,FINE,url,manual-pdf-opportunities.json
Grinnell College Discover Grinnell,https://www.grinnell.edu/admission/visit/discover-grinnell,FINE,url,manual-pdf-opportunities.json
Haverford College Have-A-Look,https://www.haverford.edu/admission/visit/have-a-look,FINE,url,manual-pdf-opportunities.json
Reed College Fall Visit Program,https://www.reed.edu/apply/visit/fall-visit.html,FINE,url,manual-pdf-opportunities.json
Vassar College Vassar View,https://admissions.vassar.edu/visit/vassar-view/,FINE,url,manual-pdf-opportunities.json
Wesleyan University Transportation Assistance Program (TAP),https://www.wesleyan.edu/admission/visit/diversityvisitprogram.html,FINE,url,manual-pdf-opportunities.json
Colgate University Colgate in Focus,https://www.colgate.edu/admission/visit/colgate-focus,FINE,url,manual-pdf-opportunities.json
Oberlin College Multicultural Visit Program (MVP),https://www.oberlin.edu/admission/visit/multicultural-visit-program,FINE,url,manual-pdf-opportunities.json
Bucknell University Journey to Bucknell,https://www.bucknell.edu/admission/visit/journey-bucknell,FINE,url,manual-pdf-opportunities.json
Dickinson College Discover Diversity at Dickinson,https://www.dickinson.edu/admission/visit/discover-diversity,FINE,url,manual-pdf-opportunities.json
Babson College Fall Preview Program,https://www.babson.edu/admission/visit/preview-programs/,FINE,url,manual-pdf-opportunities.json
Lewis and Clark College Compass Scholars Weekend,https://college.lclark.edu/admission/visit/compass-scholars/,FINE,url,manual-pdf-opportunities.json
Miami University Bridges Program,https://miamioh.edu/admission/visit/bridges/index.html,FINE,url,manual-pdf-opportunities.json
Ladder Internships,https://www.ladderinternships.com,FINE,url,manual-pdf-opportunities.json
Stanford SHTEM Summer Internships,https://compression.stanford.edu/outreach/shtem-summer-internships-high-schoolers-and-community-college-students,FINE,url,manual-pdf-opportunities.json
NASA SEES High School Summer Intern Program,https://www.csr.utexas.edu/education-outreach/high-school-internships/sees/,FINE,url,manual-pdf-opportunities.json
Idaho National Laboratory High School Internship,https://inl.gov/inl-initiatives/education/high-school-internship-program,FINE,url,manual-pdf-opportunities.json
Science & Engineering Apprenticeship Program (SEAP),https://navalsteminterns.us/seap,FINE,url,manual-pdf-opportunities.json
Fermilab TARGET Program,https://internships.fnal.gov/target/,FINE,url,manual-pdf-opportunities.json
Sandia National Laboratories High School Internship,https://www.sandia.gov/careers/students_postdocs/internships/#high-school,FINE,url,manual-pdf-opportunities.json
Oak Ridge National Laboratory Internship,https://www.ornl.gov/careers/students,FINE,url,manual-pdf-opportunities.json
Lawrence Livermore National Laboratory Internship,https://www.llnl.gov/careers/students-and-postdocs/internships,FINE,url,manual-pdf-opportunities.json
Argonne National Laboratory Internship,https://www.anl.gov/education/undergraduate-graduate-student-programs,FINE,url,manual-pdf-opportunities.json
American University Summer Programs,https://www.american.edu/spexs/precollege/,FINE,url,manual-pdf-opportunities.json
Babson College Summer Study,https://www.babson.edu/academics/executive-and-enterprise-education/babson-academy/,FINE,url,manual-pdf-opportunities.json
Boston University Summer Programs,https://www.bu.edu/summer/high-school-programs/,FINE,url,manual-pdf-opportunities.json
Brandeis University Precollege Programs,https://www.brandeis.edu/summer/,FINE,url,manual-pdf-opportunities.json
Brown University Pre-College Programs,https://precollege.brown.edu/,FINE,url,manual-pdf-opportunities.json
UCLA Summer Programs,https://www.summer.ucla.edu,FINE,url,manual-pdf-opportunities.json
UCLA Game Lab Summer Institute,https://games.ucla.edu/gamelab/,FINE,url,manual-pdf-opportunities.json
UC San Diego Summer Programs,https://extension.ucsd.edu/,FINE,url,manual-pdf-opportunities.json
Carleton College Liberal Arts Experience (CLAE),https://www.carleton.edu/summer/clae/,FINE,url,manual-pdf-opportunities.json
Carnegie Mellon University Pre-College,https://www.cmu.edu/pre-college/,FINE,url,manual-pdf-opportunities.json
University of Chicago Summer Programs,https://summer.uchicago.edu,FINE,url,manual-pdf-opportunities.json
Columbia University Summer High School Program,https://www.ce.columbia.edu/high-school,FINE,url,manual-pdf-opportunities.json
Cornell University Summer Programs,https://www.sce.cornell.edu/sc/,FINE,url,manual-pdf-opportunities.json
Harvard University Summer Programs,https://www.summer.harvard.edu/high-school-programs,FINE,url,manual-pdf-opportunities.json
Johns Hopkins Center for Talented Youth,https://cty.jhu.edu/,FINE,url,manual-pdf-opportunities.json
MIT Summer Programs,https://web.mit.edu/summerprograms/,FINE,url,manual-pdf-opportunities.json
Stanford University Summer College,https://summerinstitutes.spcs.stanford.edu/,FINE,url,manual-pdf-opportunities.json
Research Science Institute (RSI),https://www.cee.org/programs/rsi,FINE,url,manual-pdf-opportunities.json
NASA High School Aerospace Scholars,https://www.nasa.gov/learning-resources/nasa-high-school-aerospace-scholars/,FINE,url,manual-pdf-opportunities.json
Telluride Association Summer Program (TASP),https://www.tellurideassociation.org/high-school-students/tasp/,FINE,url,manual-pdf-opportunities.json
Boston University Summer Challenge Program,https://www.bu.edu/summer/high-school-programs/summer-challenge,FINE,url,manual-pdf-opportunities.json
Carleton College Liberal Arts Experience,https://apps.carleton.edu/summer/clae/,FINE,url,manual-pdf-opportunities.json
Carnegie Mellon Pre-College,https://apps.carleton.edu/summer/clae/,FINE,url,manual-pdf-opportunities.json
Research Science Institute (RSI),https://www.cee.org/programs/rsi,FINE,url,manual-pdf-opportunities.json
Telluride Association Summer Program (TASP),https://www.tellurideassociation.org/programs/high_school_students/tasp/,FINE,url,manual-pdf-opportunities.json
Academic Study Associates/Summerfuel,https://www.asaprograms.com,FINE,url,manual-pdf-opportunities.json
Summer Institute for the Gifted,https://www.giftedstudy.com,FINE,url,manual-pdf-opportunities.json
Education Unlimited,https://www.educationunlimited.com,FINE,url,manual-pdf-opportunities.json
Summer Discovery,https://www.summerdiscovery.com,FINE,url,manual-pdf-opportunities.json
MD Anderson High School Summer Program,https://www.mdanderson.org/education-and-research/education-and-training/schools-and-programs/summer-science-programs/high-school-summer-program.html,FINE,url,manual-pdf-opportunities.json
Summer Science Program (SSP),https://www.summerscience.org/home/index.php,FINE,url,manual-pdf-opportunities.json
Baylor High School Summer Science Research Program,https://www.baylor.edu/summerscience/,FINE,url,manual-pdf-opportunities.json
Research Science Institute (RSI),https://www.cee.org/programs/rsi,FINE,url,manual-pdf-opportunities.json
Telluride Association Summer Program (TASP),https://www.tellurideassociation.org/programs/high_school_students/tasp/,FINE,url,manual-pdf-opportunities.json
Mickey Leland Kibbutzim Internship,https://www.mickeylelandkibbutzim.org,FINE,url,manual-pdf-opportunities.json
