title,url,field,source_file,possibly_broken
"""New: Columbia University SBI Synthetic Biology Workshop""","https://stemcellpath.com/course-category/course-level/high-school/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: NYC Public School Film Festival""","https://filmfreeway.com/NYCPublicSchoolFilmFestival""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Stossel in the Classroom Essay Contest""","https://stosselintheclassroom.org/essay-contest/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Our History Our Voice Video Contest""","https://asianamericanhistory.votigo.com/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Teen Writing Contest at the Morgan Library & Museum""","https://www.themorgan.org/education/writing-contest/entry""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Gilder Lehrman Institute Contest - Vietnam Veterans: Legacies of Service""","https://hookarts.org/after-school-filmmaking/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Gilder Lehrman Institute Contest - Vietnam Veterans: Legacies of Service""","https://www.house.gov/educators-and-students/congressional-art-competition""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Apex for Youth College Success Scholarship""","https://bold.org/scholarships/by-demographics/minorities/immigrants-""",link,extracted_stuyvesant_opportunities.json,NO
"""New: 2025 NY College Expo""","https://www.nacacattend.org/fairs""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Yale Ethics Society High School Fellowship Sessions""","https://docs.google.com/forms/d/e/1FAIpQLSdmzMdtkzMRMOcD1Svv_jgZTAn5mJ-""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Washington University Gateway to Business Pre-College Programs""","https://olinundergrad.wustl.edu/pre-collegiate/gateway-to-business/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Museum of Finance Academy""","https://www.moaf.org/education/museum-finance-academy/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: One Deadline Approaching:""","https://kelley.iu.edu/programs/undergrad/pre-college/ywi.html""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Harvey Epstein For City Council Volunteer Fellowship""","https://docs.google.com/forms/d/e/1FAIpQLSfu8GuWlukBHjgrTZOi-""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Deadline Approaching: """"It Starts With the Arts” Art Competition""","https://nycaieroundtable.org/blog/third-annual-iswta-art-competition""",link,extracted_stuyvesant_opportunities.json,NO
"""Deadline Approaching: New: Brooklyn Bridge Park TIDES Program""","https://apply.hws.edu/register/ESSYIApp""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Next Session Approaching:""","https://nyexploring.org/b-registar/""",link,extracted_stuyvesant_opportunities.json,NO
"""Deadline Approaching: New: Carnegie Mellon University picoCTF Hacking""","https://www.picoctf.org/competitions/2025-spring.html""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Princeton University Laboratory Learning Program""","https://research.princeton.edu/about-us/internships/laboratory-learning-""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Event Approaching:""","https://girlswritenow.org/event/march4-careerchat/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: 2025 Ned Vizzini Teen Writing Contest""","https://www.bklynlibrary.org/teen-writing-contest""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Congressional Black Caucus Foundation Scholarships""","https://www.cbcfinc.org/programs/scholarships/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Event Approaching: Engineering & Engineering Technology at SUNY""","https://engage.suny.edu/register/engineering2025""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Baruch College Stock Market Challenge""","https://zicklin.baruch.cuny.edu/faculty-research/centers-institutes/subotnick-""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Young Leaders Summit (YLS)""","https://ylc.hsfts.net/yls-application""",link,extracted_stuyvesant_opportunities.json,NO
"""New: FIRE Free Speech Leadership Summit""","https://www.thefire.org/get-involved/be-an-advocate/students/free-speech-leadership-""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Deadline Approaching: Create Real Impact Contest""","https://www.createrealimpact.com/#registration""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Port Authority Earth Day Poster Contest""","https://www.panynj.gov/bus-terminals/en/port-authority-bus-terminal-advisory-council-""",link,extracted_stuyvesant_opportunities.json,NO
"""New: The Jewish Museum High School Video Workshop""","https://thejewishmuseum.org/programs/teens#video-workshop""",link,extracted_stuyvesant_opportunities.json,NO
"""New: StuyHacks Event""","https://forms.gle/JGYam1AHhAXvfyff6""",link,extracted_stuyvesant_opportunities.json,NO
"""New: First Deadline Approaching:""","https://www.uptownstories.org/workshops""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Octavia Project Summer Program: Science Fiction/Fantasy Workshops""","https://www.octaviaproject.org/join-the-octavia-project-summer-institute/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: First Deadline Approaching:""","https://writetheworld.org/competition-page/5304?utm_medium=email&_hsenc=p2ANqtz--""",link,extracted_stuyvesant_opportunities.json,NO
"""New: YEP! NYC Entrepreneurship Incubator –Information Session at Stuy""","https://docs.google.com/forms/d/1aJRwUjfhPmOiLa2jADsp02abQt74IjRo32pL""",link,extracted_stuyvesant_opportunities.json,NO
"""New: NYC Parks Kids in Motion City Seasonal Aide""","https://us06web.zoom.us/meeting/register/OtFTqIIDTuO2BIRV2HLwUA#/registration""",link,extracted_stuyvesant_opportunities.json,NO
"""New: 1- Seeds of Fortune Girls Start Up Business Accelerator""","https://www.seedsoffortune.org/girlsstartup""",link,extracted_stuyvesant_opportunities.json,NO
"""New: 2- Seeds of Fortune Business Innovation Research Fellowship""","https://www.seedsoffortune.org/innovation""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Queens Public Library College Readiness Fair""","https://www.eventbrite.com/e/college-readiness-college-fair-tickets-""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Youthbridge New York Fellowship Program""","https://www.youthbridgeny.org/apply""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Event Approaching:""","https://www.statenislandmuseum.org/event/teen-tour-activity/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Event Approaching:""","https://www.statenislandmuseum.org/event/teen-drawing-workshop/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Wyckoff Farmhouse Garden Apprentice""","https://wyckoffmuseum.org/garden-apprentice-program/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: UCLA Global Medical Brigades Science and Medicine Competition""","https://www.algoed.co/competitions/ucla-global-medical-brigades-science-medicine-""",link,extracted_stuyvesant_opportunities.json,NO
"""New:""","https://www.lvc.edu/about/camps-community-programming/health-biomedical-""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Event Approaching: Unlimited @ MoMath - Rhythm, Harmony, and Form:""","https://momath.org/unlimited/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Hearst High School Media Internship""","https://paleycenter.bamboohr.com/careers/168""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Deadline Approaching:""","https://www.apollotheater.org/education/technical-internship""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Think for Yourself Essay Contest""","https://letgrow.org/program/think-for-yourself-scholarship-2/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Design Career Fair""","https://www.cooperhewitt.org/event/design-career-fair-04-01-2025/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Cornell Splash Event""","https://precollege.sps.columbia.edu/events""",link,extracted_stuyvesant_opportunities.json,NO
"""New: First Deadline Approaching:""","https://www.york.cuny.edu/college-now/summer-programs""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Barnard Pre-College Programs""","https://precollege.barnard.edu/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Futures Forge Skills for Success Program""","https://www.futuresforge.org/summer""",link,extracted_stuyvesant_opportunities.json,NO
"""New: American Legion Boys' State Summer Program""","https://creatorapp.zohopublic.com/jemdrs/2025-boys-state-""",link,extracted_stuyvesant_opportunities.json,NO
"""New: World Historian Student Essay Competition""","https://teens.artsconnection.org/ontrac/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: New York Road Runners Run for the Future Program""","https://nyrr.tfaforms.net/190""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Deadline Approaching: Summer Scholar Visiting Program""","https://feinstein.northwell.edu/education/summer-student-intern-program""",link,extracted_stuyvesant_opportunities.json,NO
"""New: The Sophie Davis Health Professions Mentorship Program (HPMP)""","https://apply.medicine.cuny.edu/register/?id=162744f0-7ba3-42b5-""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Deadline Approaching: Enough! Plays to End Gun Violence""","https://www.enoughplays.com/writing""",link,extracted_stuyvesant_opportunities.json,NO
"""New: The Animation Project Animated Storytelling Series""","https://events.humanitix.com/tap-animated-storytelling-group""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Legacy Project: Listen to a Life Story Contest""","https://www.legacyproject.org/7gen/ltalcontest.html""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Girls Write Now Collaboratory Summer Journeys 2025""","https://girlswritenow.org/journeys/?_journey_cycles=summer-2025""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Literacy Unbound Summer Writing/Performance Institute""","https://cpet.tc.columbia.edu/literacy-unbound-2024-students.html#overview""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Write the World Virtual Summer Writing Camps 2025""","https://workshops.writetheworld.org/global-writing/virtual-writing-camp/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: ReelWorks Film Summer Supported Experimental Lab""","https://-orks.typeform.com/to/fYPsANyU?typeform-""",link,extracted_stuyvesant_opportunities.json,NO
"""New: ReelWorks Introduction to Broadcast Journalism""","https://reelworks.typeform.com/to/fYPsANyU?typeform-""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Deadline Approaching: The OK You Challenge""","https://okyou.org/ok-challenge-2025/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Prom x QPL: Prom Attire Giveaway Events""","https://qlmarketing.typeform.com/to/sxri2dWI""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Fordham University STEP Summer Program""","https://www.fordham.edu/academics/academic-resources/step/step-summer-""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Deadline Approaching: PricewaterhouseCoopers (PwC) Tour Sign-Up""","https://docs.google.com/forms/d/e/1FAIpQLSedX1eFY-""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Paid Kayak Associates with the Brooklyn Bridge Park Conservancy""","https://brooklynbridgepark.org/wp-content/uploads/2025/03/2025-Kayak-Associate-Job-""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Apex for Youth Career Exploration Events""","https://docs.google.com/forms/d/e/1FAIpQLSe1ZZOJdfdVAwjNl98r06ughwaMcwduBhl4-""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Global Kids Internships & Paid Positions""","https://globalkids.org/job-intern-nyc/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Luna Park Summer Jobs""","https://lunaparknyc.com/jobs/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: GenHERation Summer Intensive Programs""","https://docs.google.com/forms/d/e/1FAIpQLSdHMXi-l8-""",link,extracted_stuyvesant_opportunities.json,NO
"""New: GuggTeens Fest at the Guggenheim Museum""","https://secure.guggenheim.org/events/f00b764b-e08b-d0da-6847-824ac3e41c44""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Hudson River Park Volunteer Program""","https://www.bnl.gov/education/programs/program.php?q=219""",link,extracted_stuyvesant_opportunities.json,NO
"""New: SigmaCamp""","https://sigmacamp.org/2025""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Mathily""","https://mathily.org/app.html""",link,extracted_stuyvesant_opportunities.json,NO
"""New: NYU CREATE Coding for Game Design High School Summer Program""","https://connect.nyu.edu/register/?id=3857d11d-6c1c-4e3b-b87d-""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Apex for Youth Healthcare Careers Virtual Panel""","https://www.prehealthshadowing.com/all-sessions/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Event Approaching: Girls Write Now Career Chat: Demstifying the World""","https://girlswritenow.org/event/apr8careerchat/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: YC Teen Annual Summer Writing Workshop""","https://youthcomm.org/teens-write-for-us/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: A Voice for Animals Contest""","https://www.hennet.org/contest.php""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Spectrum News Challenge TV Show Contestant Application""","https://charter.jotform.com/211444483735053""",link,extracted_stuyvesant_opportunities.json,NO
"""New: E-waste Scholarship""","http://www.digitalresponsibility.org/ewaste-scholarship""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Return2College (R2C) Scholarship""","http://www.return2college.com/awardprogram.cfm""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Milton Fisher Scholarship""","https://mfscholarship.org/index.html""",link,extracted_stuyvesant_opportunities.json,NO
"""New: First Event Approaching NYPL Riverside Library Comic Book Events""","https://www.nypl.org/events/calendar?location=62&target%5B%5D=ya""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Queensborough Community College - College Now""","https://www.qcc.cuny.edu/collegeNow/summer.html""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Powers of a Great Resume: Virtual Workshop""","https://www.eventbrite.com/e/powers-of-a-great-resume-virtual-""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Helicon Mental Math Bootcamp Tutoring Internship""","https://k16.cuny.edu/explorers/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Event Approaching: Create Your Personal Brand Workshops""","https://www.eventbrite.com/e/create-your-personal-brand-online-workshop-registration-""",link,extracted_stuyvesant_opportunities.json,NO
"""New: TreeWonderWSP Drawing Sessions Volunteer Program""","https://linktr.ee/BEHOLDtrees""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Brooklyn Bridge Park TIDES Program""","https://www.surveymonkey.com/r/PXD3BN5""",link,extracted_stuyvesant_opportunities.json,NO
"""New:""","https://www.nyu.edu/admissions/high-school-and-middle-school-""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Manhattan College Summer Engineering Awareness Program""","https://manhattancollege.formstack.com/forms/summer_engineering_program_registration""",link,extracted_stuyvesant_opportunities.json,NO
"""New:""","https://cims.nyu.edu/cmt/summer.html""",link,extracted_stuyvesant_opportunities.json,NO
"""New: TECH360 Summer Bootcamp Program""","https://americaontech.tfaforms.net/5044854""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Vaughn College Computer Engineering Summer Academy""","https://www.vaughn.edu/computer-engineering-summer-academy/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Deadline Approaching: Brooklyn Young Writers’ Summer Workshop""","https://www.hawthornden.org/young-writers-workshop-""",link,extracted_stuyvesant_opportunities.json,NO
"""New: NYU Tisch Online High School Filmmakers Workshop""","https://tisch.nyu.edu/special-programs/online-course/online-filmmakers-""",link,extracted_stuyvesant_opportunities.json,NO
"""New: AAGUNV National High School Essay Contest""","https://aagunv.org/high-school-essay-contest/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: PAL/NYPD “Police Commissioner for a Day” Essay Contest""","https://palnyc.org/pal/nypd-police-commissioner-for-a-day-essay-contest""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Filmmaking at Hooks Art Media""","https://www.hookarts.org/education-for-teachers""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Columbia University Materials Madness Event""","https://www.eventbrite.com/e/new-york-hall-of-sciences-stem-career-expo-""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Scales of Justice Academy Legal Educational Program""","https://myvoteproject.com/#/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Event Approaching:""","https://www.moma.org/calendar/events/10489""",link,extracted_stuyvesant_opportunities.json,NO
"""New: The Timbuctoo Climate Science and Careers Institute""","https://form.jotform.com/231006389133147""",link,extracted_stuyvesant_opportunities.json,NO
"""New: 66th London International Youth Science Forum (LIYSF)""","https://cleardirectionmentoring.org/join-us""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Columbia University Materials Madness Event""","https://www.eventbrite.com/e/materials-madness-at-columbia-tickets-1320079406039""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Event Approaching:""","https://uapply.georgetown.edu/register/NYCECOSP25""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Event Approaching: Girls Write Now Collaboratory Workshops - Effective""","https://girlswritenow.org/event/may13-collaboratory-workshop-am/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Event Approaching: Teens Take The Met!""","https://engage.metmuseum.org/events/education/celebrations/festivals/fy25/teen""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Green Guerillas Summer Youth Tiller Paid Program""","https://khanstutorial.com/careers/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Matriculate High School Fellows""","https://matriculate.formtitan.com/ftproject/hsfapplicationco26""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Gilder Lehrman Institute: Citizenship Challenge""","https://www.gilderlehrman.org/citizenship/citizenship-challenge""",link,extracted_stuyvesant_opportunities.json,NO
"""New: AAPI-LEAD Program (Asian Americans and Pacific Islanders- Learn.""","https://bit.ly/aapilead25""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Summer Computer Science Immersion Program (C-SIP)""","http://www.impactinternships.org/csip""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Deadline Approaching: The Bell Summer Youth Podcast Academy""","https://www.bellvoices.org/summer""",link,extracted_stuyvesant_opportunities.json,NO
"""New: College Passport at University Settlement: Intro to Calculus""","https://forms.gle/aq6jWNgj58ABU9Ff9""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Penn Early Exploration Program (PEEP)""","https://a-p-e-x-ny.my.site.com/forms/s/student-application/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Future Teachers Program with Young Minds in Motion – For Seniors""","https://youngmindsinmotion.com/careers/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: 2025 NYC HERricane Summer Session""","https://www.nyc.gov/site/em/about/herricane-nyc-program.page""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Teen Service Corps""","https://nysm.nysed.gov/historymonth""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Introduction to Architecture Online: Foundation Studies and Portfolio""","https://www.summitstemfellowship.org/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Deadline Approaching: Aviation and Aeronautics Academy @ York College""","https://www.york.cuny.edu/aviation-and-aeronautics-academy""",link,extracted_stuyvesant_opportunities.json,NO
"""New: MehtA+ AI/Machine Learning Research Bootcamp""","https://mehtaplustutoring.com/ai-ml-research-bootcamp-""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Summer Shakespeare Theater Program""","https://docs.google.com/forms/d/e/1FAIpQLSf-""",link,extracted_stuyvesant_opportunities.json,NO
"""New: New York Theater Workshop Mind the Gap""","https://www.tdf.org/school-and-community-programs/tdf-education-""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Bank of Hope - Hope Scholarship Foundation""","https://www.bankofhope.com/hope-scholarship""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Event Approaching: Arts Connection Pizza and a Movie Night (PAAM)""","https://www.eventbrite.com/e/biannual-open-lab-tickets-1343032318819?aff=erelexpmlt""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Priority Deadline Approaching:""","https://apexforyouth.org/nvmp/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: School of Visual Arts Pre-College Program""","https://www.moma.org/calendar/events/10559""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Deadline Approaching: UCLA Game Lab High School Summer Institute""","https://summer.ucla.edu/program/game-lab-summer-institute/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Girls Who Code Summer Immersion Program Waitlist""","https://momath.org/math-gym/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Deadline Approaching: Behind the Curtain: Technical & Design Careers""","https://fs22.formsite.com/nycc/uafg5cokbb/index""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Naval Horizons Essay Contest""","https://www.navalhorizons.us/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Event Approaching: Let Me Finish! Girls Write Now Voices of Comedy""","https://girlswritenow.org/event/june8-special-event/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Girls Write Now Salon Series - Writing the Places That Save Us""","https://girlswritenow.org/event/june20salon/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: NYPL Anti Prom Event""","https://www.eventbrite.com/e/manhattan-anti-prom-tickets-""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Program Dates Approaching: Vogue Summer School""","https://www.voguesummerschool.com/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Deadline Approaching: Jane Street WISE Program""","https://www.janestreet.com/apply-wise-nyc/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: The Knowledge Society (TKS) Innovation Program""","https://drive.google.com/file/d/1P3iu-GBSTQD30uy7csP89ul_qAlYB6fd/view?usp=sharing""",link,extracted_stuyvesant_opportunities.json,NO
"""New: RNH College Directions Summer Bridge Program""","http://docs.google.com/forms/d/e/1FAIpQLSfMDxAjgC656AC0s0ku6dJ80ExFt3SzehFK9v-""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Harvey Mudd College’s Fall FAST Fly-In Program""","https://connect.hmc.edu/register/2025FASTAppz""",link,extracted_stuyvesant_opportunities.json,NO
"""New: The New York Academy of Sciences Junior Academy""","https://gsa.smapply.io/prog/student_programs_/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: LVC Summer One-Week Actuarial Science Camp""","https://portal.lvc.edu/mylvc/apps/actuarial-science/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Hack Club Athena Award""","https://athena.hackclub.com/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Event Approaching: Saturday Science: Fish Migration Day""","https://riversideparknyc.org/event/world-fish-migration-day-3/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Event Approaching: Saturday Science: Manhattanville Community Day""","https://www.planetfitness.com/summerpass""",link,extracted_stuyvesant_opportunities.json,NO
"""New: City Tech Bridging the Gap (BTG)/ STEP Program""","https://www.citytech.cuny.edu/btg-""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Fusion Academy""","https://www.nationalhistoryacademy.org/the-academy/rising-10th-""",link,extracted_stuyvesant_opportunities.json,NO
"""New: The New York Public Interest Research Group (NYPIRG) Climate""","https://www.nypirg.org/outreach/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Alvin Bragg for Manhattan District Attorney Campaign Internship""","https://apply.interfolio.com/168254""",link,extracted_stuyvesant_opportunities.json,NO
"""New: FXB Climate Advocates Summer Program""","https://joyofcoding.eecs.umich.edu/apply/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Usdan Summer Camp Programs""","https://www.wtsinternational.org/chapters/greater-new-york/scholarships""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Queens Public Library Intro to Podcasting for Teens""","https://www.queenslibrary.org/calendar/intro-to-podcasting-for-teens/013427-0325""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Pioneer Academics 4th Annual Co-Curricular Summit""","https://summit.pioneeracademics.com/en/registration-""",link,extracted_stuyvesant_opportunities.json,NO
"""New: World Series of Innovation Entrepreneurial Challenge""","https://innovation.nfte.com/how-to-""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Debate League Summer Camp""","https://www.brooklyndebateleague.org/summer-camp""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Deadline Approaching: Lucid AI Academy Application""","https://tally.so/r/mOjYzA""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Event Approaching:""","https://web.cvent.com/event/1435e74f-316d-4110-a957-""",link,extracted_stuyvesant_opportunities.json,NO
"""New: The Voice of Democracy Audio-Essay Contest""","https://www.werhize.org/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Hudson River Park Science Leadership Program: Fall Term""","https://www.greenschoolsalliance.org/students-sc3""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Event Approaching: Columbia STEM QUEST Free Event""","https://www.vagelos.columbia.edu/education/academic-programs/educational-""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Hudson River Park Science Leadership Program: Fall Term""","https://docs.google.com/forms/d/1YE4gNSoHdPlvyho3d8F1ulZ3iuedUWLPNk""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Suffolk University Filmmaking Summer Program""","https://www.suffolk.edu/cas/degrees-programs/communication-journalism-and-""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Gotham Writers' """"I'm Obsessed"""" Contest""","http://irttheater.org/programs/westside-experiment/""",link,extracted_stuyvesant_opportunities.json,NO
"""New: Wharton Global High School Investment Competition""","https://globalyouth.wharton.upenn.edu/investment-competition/about/""",link,extracted_stuyvesant_opportunities.json,NO
Amherst College Diversity Open Houses (DIVOH),https://www.amherst.edu/admission,url,manual-pdf-opportunities.json,NO
Middlebury College Discover Middlebury,https://www.middlebury.edu/admissions,url,manual-pdf-opportunities.json,NO
Emory University Preview Program,https://apply.emory.edu/discover/visit.html,url,manual-pdf-opportunities.json,NO
Scripps College Discover Scripps,https://www.scrippscollege.edu/admission,url,manual-pdf-opportunities.json,NO
Tulane University PreviewTU,https://admission.tulane.edu/visit/preview-tu,url,manual-pdf-opportunities.json,NO
Bowdoin College Explore Bowdoin,https://www.bowdoin.edu/admissions/visit/explore-bowdoin/,url,manual-pdf-opportunities.json,NO
Claremont McKenna College Preview Fly-in Program,https://www.cmc.edu/admission/visit/preview-program,url,manual-pdf-opportunities.json,NO
Carleton College Taste of Carleton (TOC),https://www.carleton.edu/admissions/visit/taste-of-carleton/,url,manual-pdf-opportunities.json,NO
University of Pennsylvania PEEP,https://www.admissions.upenn.edu/visit/overnight-programs,url,manual-pdf-opportunities.json,NO
Harvey Mudd College FAST Program,https://www.hmc.edu/admission/visit/fast/,url,manual-pdf-opportunities.json,NO
Davidson College Access Davidson,https://www.davidson.edu/admission/visit/access-davidson,url,manual-pdf-opportunities.json,NO
Bates College Prologue to Bates,https://www.bates.edu/admission/visit/prologue/,url,manual-pdf-opportunities.json,NO
Johns Hopkins University HOME Program,https://apply.jhu.edu/visit/diversity-programs/,url,manual-pdf-opportunities.json,NO
Grinnell College Discover Grinnell,https://www.grinnell.edu/admission/visit/discover-grinnell,url,manual-pdf-opportunities.json,NO
Haverford College Have-A-Look,https://www.haverford.edu/admission/visit/have-a-look,url,manual-pdf-opportunities.json,NO
Reed College Fall Visit Program,https://www.reed.edu/apply/visit/fall-visit.html,url,manual-pdf-opportunities.json,NO
Vassar College Vassar View,https://admissions.vassar.edu/visit/vassar-view/,url,manual-pdf-opportunities.json,NO
Wesleyan University Transportation Assistance Program (TAP),https://www.wesleyan.edu/admission/visit/diversityvisitprogram.html,url,manual-pdf-opportunities.json,NO
Colgate University Colgate in Focus,https://www.colgate.edu/admission/visit/colgate-focus,url,manual-pdf-opportunities.json,NO
Oberlin College Multicultural Visit Program (MVP),https://www.oberlin.edu/admission/visit/multicultural-visit-program,url,manual-pdf-opportunities.json,NO
Bucknell University Journey to Bucknell,https://www.bucknell.edu/admission/visit/journey-bucknell,url,manual-pdf-opportunities.json,NO
Dickinson College Discover Diversity at Dickinson,https://www.dickinson.edu/admission/visit/discover-diversity,url,manual-pdf-opportunities.json,NO
Babson College Fall Preview Program,https://www.babson.edu/admission/visit/preview-programs/,url,manual-pdf-opportunities.json,NO
Lewis and Clark College Compass Scholars Weekend,https://college.lclark.edu/admission/visit/compass-scholars/,url,manual-pdf-opportunities.json,NO
Miami University Bridges Program,https://miamioh.edu/admission/visit/bridges/index.html,url,manual-pdf-opportunities.json,NO
Ladder Internships,https://www.ladderinternships.com,url,manual-pdf-opportunities.json,NO
